active_run,active_probe_id,sweep_label,proposal_mode,v15_failure_class,v15_weighted_abs_error,v13_weighted_abs_error,delta_weighted_abs_error,ratio_weighted_abs_error,v15_overall_abs_error,v13_overall_abs_error,delta_overall_abs_error,ratio_overall_abs_error,v15_C1_abs_error,v13_C1_abs_error,delta_C1_abs_error,ratio_C1_abs_error,v15_C3_abs_error,v13_C3_abs_error,delta_C3_abs_error,ratio_C3_abs_error,v15_A1_vector_error,v13_A1_vector_error,delta_A1_vector_error,ratio_A1_vector_error,v15_B2_vector_error,v13_B2_vector_error,delta_B2_vector_error,ratio_B2_vector_error,v15_A2_vector_error,v13_A2_vector_error,delta_A2_vector_error,ratio_A2_vector_error,v15_S3_vector_error,v13_S3_vector_error,delta_S3_vector_error,ratio_S3_vector_error,v15_A3_vector_error,v13_A3_vector_error,delta_A3_vector_error,ratio_A3_vector_error
v13_active_12d_hole_search_expanded_cycle03_20260618_190539_utc,active_probe_02180,coupled_full_random,high_amp_oblique,dense_model_feature_loss_failure,0.11777137964963913,0.13082610070705414,-0.013054721057415009,0.9002131762174342,8.109626770019531,8.88018798828125,-0.7705612182617188,0.9132269250067013,16.45250701904297,15.498565673828125,0.9539413452148438,1.061550298607679,0.027706414461135864,0.05778035521507263,-0.030073940753936768,0.47951270562470244,16.60133934020996,20.25629425048828,-3.6549549102783203,0.8195644837559458,0.257221519947052,0.231796532869339,0.025424987077713013,1.1096866582212632,0.41577425599098206,0.5838744044303894,-0.16810014843940735,0.7120953630371913,30.861642837524414,29.999649047851562,0.8619937896728516,1.0287334624581077,13.332686424255371,17.07174301147461,-3.7390565872192383,0.7809797989164863
v13_active_12d_hole_search_v4_dense_alignment_bridge_20260618_032829_utc,active_probe_00990,coupled_full_random,genetic_algorithm,coverage_limited_sparse_failure,0.11774378269910812,0.13045063614845276,-0.012706853449344635,0.9025926294841197,7.976025104522705,8.015256881713867,-0.03923177719116211,0.995105362464344,17.16838836669922,17.04375457763672,0.1246337890625,1.0073125782523313,0.020395714789628983,0.04990767315030098,-0.029511958360671997,0.4086689180680823,14.694388389587402,13.648615837097168,1.0457725524902344,1.0766211434897162,0.3563160300254822,0.8135099411010742,-0.45719391107559204,0.4379983722672319,0.39151301980018616,0.24964453279972076,0.1418684870004654,1.5682819704058188,35.857154846191406,25.79437828063965,10.062776565551758,1.3901151039994062,17.317975997924805,22.653324127197266,-5.335348129272461,0.7644783564957287
v13_active_12d_hole_search_expanded_cycle03_20260618_190539_utc,active_probe_01240,coupled_full_random,genetic_algorithm,coverage_limited_sparse_failure,0.11773313581943512,0.10201580077409744,0.015717335045337677,1.1540676535014605,6.556077480316162,5.7548346519470215,0.8012428283691406,1.1392295134140922,18.2906494140625,17.19910430908203,1.0915451049804688,1.0634652296633886,0.08348572254180908,0.07922053337097168,0.004265189170837402,1.0538394402227071,4.31895112991333,4.000054359436035,0.3188967704772949,1.07972310919351,1.0735926628112793,0.9361526370048523,0.137440025806427,1.146813692953059,0.9744841456413269,0.5493860840797424,0.4250980615615845,1.7737692560481424,24.357580184936523,20.626331329345703,3.7312488555908203,1.180897358624423,13.01783561706543,13.463481903076172,-0.4456462860107422,0.9668996260240139
v13_active_12d_hole_search_expanded_cycle02_20260618_185259_utc,active_probe_02332,coupled_full_random,high_amp_bridge,coverage_limited_sparse_failure,0.11769264191389084,0.10558522492647171,0.012107416987419128,1.1146696140094468,7.756185054779053,6.8217034339904785,0.9344816207885742,1.1369865503288132,6.052818298339844,11.213985443115234,-5.161167144775391,0.5397562114775116,0.0125727578997612,0.02738795429468155,-0.014815196394920349,0.45906159198617824,15.716410636901855,15.339689254760742,0.3767213821411133,1.0245586058416534,0.5110663771629333,0.5525187849998474,-0.04145240783691406,0.9249755683204047,0.425333708524704,0.10952790826559067,0.3158058002591133,3.8833363592895984,39.00776290893555,31.20963478088379,7.798128128051758,1.249862844688852,8.510457038879395,3.3985490798950195,5.111907958984375,2.504144221198736
v13_active_12d_hole_search_v4_dense_alignment_bridge_20260618_032829_utc,active_probe_00751,coupled_full_random,high_amp_alignment,coverage_limited_sparse_failure,0.11766974627971649,0.11569670587778091,0.0019730404019355774,1.0170535572898665,8.135354995727539,8.182518005371094,-0.04716300964355469,0.9942361251618883,10.415782928466797,10.451820373535156,-0.036037445068359375,0.9965520412922892,0.010452091693878174,0.0439264178276062,-0.03347432613372803,0.23794545994846417,20.044294357299805,14.639154434204102,5.405139923095703,1.3692248720641063,0.15799212455749512,0.06622619181871414,0.09176593273878098,2.3856441117734604,0.4133034646511078,0.2556788921356201,0.15762457251548767,1.6164942721665059,26.99464988708496,26.1776065826416,0.8170433044433594,1.031211535778261,16.088436126708984,23.71531105041504,-7.626874923706055,0.678398697470486
v13_active_12d_hole_search_expanded_cycle03_20260618_190539_utc,active_probe_00239,coupled_full_random,high_amp_alignment,coverage_limited_sparse_failure,0.11765001714229584,0.11738695949316025,0.0002630576491355896,1.002240944396817,7.8277435302734375,7.9227824211120605,-0.09503889083862305,0.9880043543054559,5.4673004150390625,7.155731201171875,-1.6884307861328125,0.7640449677796306,0.037743523716926575,0.04801963269710541,-0.010276108980178833,0.7860019245670268,19.45000648498535,10.620266914367676,8.829739570617676,1.831404675778188,0.29463306069374084,0.308459609746933,-0.013826549053192139,0.9551754958630216,0.3021143078804016,0.21353857219219208,0.08857573568820953,1.4147997000208858,23.988441467285156,26.174758911132812,-2.1863174438476562,0.916472298703093,28.811031341552734,25.782007217407227,3.029024124145508,1.117485969909294
v13_active_12d_hole_search_v3_high_amp_alignment_20260618_031730_utc,active_probe_01793,coupled_full_random,residual_jitter,mixed_failure,0.11756334453821182,0.12792064249515533,-0.010357297956943512,0.9190334120051362,7.896064281463623,8.78167724609375,-0.885612964630127,0.89915218473509,6.8758544921875,6.429222106933594,0.44663238525390625,1.0694691173870374,0.03421697020530701,0.038659632205963135,-0.004442662000656128,0.8850826625305851,10.36735725402832,13.450557708740234,-3.083200454711914,0.7707752703288699,0.3694530427455902,0.26856529712677,0.10088774561882019,1.3756544374800534,0.4073560833930969,0.4976048767566681,-0.09024879336357117,0.8186336236256314,35.88209915161133,38.8574333190918,-2.9753341674804688,0.9234294724757696,23.34405517578125,30.628480911254883,-7.284425735473633,0.7621682330057425
v13_active_12d_hole_search_v3_high_amp_alignment_20260618_031730_utc,active_probe_01853,coupled_full_random,high_amp_alignment,mixed_failure,0.11748071014881134,0.11708372086286545,0.00039698928594589233,1.003390644600464,7.998271942138672,7.712679386138916,0.28559255599975586,1.0370289677168505,2.4799880981445312,5.95294189453125,-3.4729537963867188,0.41659874093896426,0.005452767014503479,0.0030779391527175903,0.0023748278617858887,1.7715642655538182,19.801010131835938,16.36210823059082,3.438901901245117,1.2101747435465375,0.24069009721279144,0.37947967648506165,-0.1387895792722702,0.6342634721368703,0.4565640389919281,0.4447227418422699,0.011841297149658203,1.0266262460530025,32.9210090637207,23.170703887939453,9.75030517578125,1.42080314965556,15.494481086730957,22.860610961914062,-7.3661298751831055,0.6777807081597631
v13_active_12d_hole_search_expanded_cycle02_20260618_185259_utc,active_probe_03154,coupled_full_random,genetic_algorithm,coverage_limited_sparse_failure,0.11745680868625641,0.0777897983789444,0.03966701030731201,1.5099256089349733,7.785419940948486,4.799975395202637,2.9854445457458496,1.621970801919041,7.2902374267578125,8.4207763671875,-1.1305389404296875,0.8657440963715698,0.07744264602661133,0.09337520599365234,-0.015932559967041016,0.8293705508063446,6.692714214324951,3.150697946548462,3.5420162677764893,2.1242005193346793,0.5254918932914734,0.29602667689323425,0.22946521639823914,1.7751504655136154,0.3925563097000122,1.119696021080017,-0.7271397113800049,0.35059185913813196,43.384559631347656,19.753080368041992,23.631479263305664,2.196344004226219,10.618091583251953,15.078764915466309,-4.4606733322143555,0.7041751524596662
v13_active_12d_hole_search_expanded_cycle02_20260618_185259_utc,active_probe_00487,coupled_full_random,genetic_algorithm,coverage_limited_sparse_failure,0.11744711548089981,0.0779784619808197,0.03946865350008011,1.5061481401080747,7.779184818267822,5.150075435638428,2.6291093826293945,1.5104991986012488,6.856407165527344,5.335517883300781,1.5208892822265625,1.2850499830553797,0.057528138160705566,0.05321848392486572,0.004309654235839844,1.0809804022588139,7.439873218536377,3.394456386566162,4.045416831970215,2.191771633296065,0.5680938959121704,0.2755899429321289,0.2925039529800415,2.06137382905906,0.3021075129508972,0.7057172060012817,-0.4036096930503845,0.42808579751468967,48.4461555480957,30.056982040405273,18.38917350769043,1.6118103768026366,5.617874622344971,9.657763481140137,-4.039888858795166,0.581695196130622
v13_active_12d_hole_search_expanded_cycle02_20260618_185259_utc,active_probe_04465,coupled_full_random,genetic_algorithm,coverage_limited_sparse_failure,0.11742930114269257,0.05328914523124695,0.06414015591144562,2.2036251591784963,8.208538055419922,3.7567923069000244,4.4517457485198975,2.184985856243228,1.4836349487304688,3.8305282592773438,-2.346893310546875,0.3873186276950655,0.003756284713745117,0.01355445384979248,-0.009798169136047363,0.2771254936105468,6.6270365715026855,1.3520272970199585,5.275009274482727,4.901555305953899,0.33062615990638733,0.1689504086971283,0.16167575120925903,1.9569420545119232,0.3301418721675873,0.3858473598957062,-0.055705487728118896,0.8556281744595169,53.98060989379883,25.99730682373047,27.98330307006836,2.0763923840189884,12.180367469787598,4.029611587524414,8.150755882263184,3.022715019853958
v13_active_12d_hole_search_v3_high_amp_alignment_20260618_031730_utc,active_probe_02878,coupled_full_random,genetic_algorithm,dense_model_feature_loss_failure,0.11740666627883911,0.17695917189121246,-0.05955250561237335,0.6634675390039467,7.925515651702881,11.77405834197998,-3.8485426902770996,0.6731337166425225,3.0780181884765625,11.854148864746094,-8.776130676269531,0.25965746032011644,0.009051602333784103,0.046991635113954544,-0.03794003278017044,0.19262156577088668,23.006898880004883,26.13120460510254,-3.1243057250976562,0.8804377458937509,0.30671432614326477,0.5544909834861755,-0.24777665734291077,0.5531457413696822,0.5324137210845947,0.5193067789077759,0.013106942176818848,1.0252393049911381,36.06295394897461,49.65064239501953,-13.587688446044922,0.726334085711489,9.066222190856934,17.932283401489258,-8.866061210632324,0.5055810232234002
v13_active_12d_hole_search_v3_high_amp_alignment_20260618_031730_utc,active_probe_02223,coupled_full_random,high_amp_alignment,coverage_limited_sparse_failure,0.11737629771232605,0.09716491401195526,0.02021138370037079,1.208011131444875,7.5876030921936035,6.572889804840088,1.0147132873535156,1.1543785636884267,1.14764404296875,0.40004730224609375,0.7475967407226562,2.8687708591589587,0.006802767515182495,0.003145664930343628,0.003657102584838867,2.162584911559341,17.35910415649414,17.258180618286133,0.10092353820800781,1.0058478666112158,0.5977495312690735,0.2431337982416153,0.3546157330274582,2.4585209279503677,0.313270628452301,0.31829097867012024,-0.005020350217819214,0.9842271677356512,33.028289794921875,29.08624839782715,3.9420413970947266,1.1355293863676559,18.462228775024414,11.181197166442871,7.281031608581543,1.6511853337524047
v13_active_12d_hole_search_expanded_cycle02_20260618_185259_utc,active_probe_03065,coupled_full_random,genetic_algorithm,coverage_limited_sparse_failure,0.117294080555439,0.05837175250053406,0.05892232805490494,2.009432225876135,7.886307239532471,3.8652985095977783,4.021008729934692,2.0402841384566486,4.544639587402344,6.3212432861328125,-1.7766036987304688,0.7189471092454419,0.02872169017791748,0.05847573280334473,-0.029754042625427246,0.4911728130797301,5.568819999694824,2.0554094314575195,3.5134105682373047,2.709348276049262,0.4512293338775635,0.13880977034568787,0.3124195635318756,3.2507029782834085,0.7901118397712708,0.528123676776886,0.26198816299438477,1.4960735042088744,50.53433609008789,16.3824520111084,34.15188407897949,3.0846625435448995,9.186588287353516,10.091924667358398,-0.9053363800048828,0.9102910089159575
v13_active_12d_hole_search_expanded_cycle02_20260618_185259_utc,active_probe_05045,coupled_full_random,genetic_algorithm,mixed_failure,0.11726784706115723,0.06578470021486282,0.0514831468462944,1.7826006150083928,7.972426891326904,4.435774803161621,3.536652088165283,1.7973019923474285,4.65386962890625,6.0146331787109375,-1.3607635498046875,0.7737578486712754,0.020325064659118652,0.0379180908203125,-0.017593026161193848,0.536025528169014,6.984834671020508,2.3393683433532715,4.645466327667236,2.9857780587935903,0.4664950370788574,0.19649632275104523,0.2699987143278122,2.3740649725536707,0.36555376648902893,0.8407194018363953,-0.47516563534736633,0.4348106701124593,53.4214973449707,24.364402770996094,29.05709457397461,2.192604425689629,8.158629417419434,5.894805908203125,2.2638235092163086,1.384036988574298
v13_active_12d_hole_search_v4_dense_alignment_bridge_20260618_032829_utc,active_probe_03475,coupled_full_random,genetic_algorithm,mixed_failure,0.11726033687591553,0.09083351492881775,0.02642682194709778,1.2909369076800268,7.456933498382568,5.48285436630249,1.9740791320800781,1.3600458812498701,15.142791748046875,17.8970947265625,-2.754302978515625,0.8461033469064817,0.07128322124481201,0.055995941162109375,0.015287280082702637,1.2730069316710948,5.955680847167969,4.687320232391357,1.2683606147766113,1.270593975212469,0.5637915730476379,0.6037967205047607,-0.0400051474571228,0.9337440133432997,1.1593616008758545,0.8228712677955627,0.33649033308029175,1.4089222047839087,36.81739807128906,21.43187141418457,15.385526657104492,1.7178806908537938,9.292279243469238,8.271718978881836,1.0205602645874023,1.1233794652832079
v13_active_12d_hole_search_v2_focused_sparse_20260618_030707_utc,active_probe_02053,coupled_full_random,genetic_algorithm,mixed_failure,0.11709826439619064,0.11872430145740509,-0.001626037061214447,0.9863040924119665,6.7956719398498535,6.722166538238525,0.07350540161132812,1.0109347784219862,35.812171936035156,27.590911865234375,8.221260070800781,1.2979698572833285,0.15859806537628174,0.14133548736572266,0.017262578010559082,1.1221390206543815,8.66305923461914,8.896575927734375,-0.23351669311523438,0.9737520710201253,0.7851322889328003,0.8224285840988159,-0.037296295166015625,0.9546510227305834,1.6330194473266602,1.6460877656936646,-0.013068318367004395,0.9920609832359106,15.088233947753906,11.02143669128418,4.066797256469727,1.3689897579038652,10.590645790100098,20.561670303344727,-9.971024513244629,0.5150673867374159
v13_active_12d_hole_search_v4_dense_alignment_bridge_20260618_032829_utc,active_probe_03378,coupled_full_random,high_amp_alignment,mixed_failure,0.11687397956848145,0.12880197167396545,-0.011927992105484009,0.9073927832744894,7.628942966461182,8.931676864624023,-1.3027338981628418,0.8541445332261604,2.9992599487304688,5.1042938232421875,-2.1050338745117188,0.5875954740445122,0.02207660675048828,0.04845988750457764,-0.026383280754089355,0.45556454806880997,19.488082885742188,19.571788787841797,-0.08370590209960938,0.9957231348137372,0.45365476608276367,0.21130722761154175,0.24234753847122192,2.146896588491253,0.750947892665863,0.6163271069526672,0.1346207857131958,1.2184242493873216,31.73189353942871,38.06817626953125,-6.336282730102539,0.8335543398443825,13.97702693939209,16.126508712768555,-2.149481773376465,0.8667112757224036
v13_active_12d_hole_search_expanded_cycle02_20260618_185259_utc,active_probe_02912,coupled_full_random,genetic_algorithm,coverage_limited_sparse_failure,0.11675821244716644,0.09386648237705231,0.022891730070114136,1.243875444039336,8.345879554748535,6.615354061126709,1.7305254936218262,1.2615922711969083,5.810123920440674,3.6416358947753906,2.168488025665283,1.5954708511019418,0.013010025024414062,0.02193164825439453,-0.008921623229980469,0.5932078097143105,10.429673194885254,9.895660400390625,0.5340127944946289,1.0539643412251243,0.08438090980052948,0.15221133828163147,-0.06783042848110199,0.5543667820882197,0.9533210396766663,0.6267371773719788,0.3265838623046875,1.5210858300669383,50.57126998901367,45.83613586425781,4.735134124755859,1.1033057005236828,13.711029052734375,7.509460926055908,6.201568126678467,1.8258339963073265
v13_active_12d_hole_search_expanded_cycle02_20260618_185259_utc,active_probe_04314,coupled_full_random,high_amp_alignment,mixed_failure,0.11674626171588898,0.12244398891925812,-0.005697727203369141,0.9534666646059177,7.38140344619751,7.634191036224365,-0.25278759002685547,0.9668874424510241,1.1147689819335938,4.299415588378906,-3.1846466064453125,0.2592838396331714,0.005075052380561829,0.0026753395795822144,0.0023997128009796143,1.8969750304947672,23.07482147216797,19.62664794921875,3.4481735229492188,1.1756883565584348,0.6707707643508911,0.6271870732307434,0.043583691120147705,1.0694907356678143,0.5130744576454163,0.4896477162837982,0.023426741361618042,1.047844073570722,26.433496475219727,27.077425003051758,-0.6439285278320312,0.9762189895176717,12.472132682800293,15.100790977478027,-2.6286582946777344,0.8259257876889874
v13_active_12d_hole_search_expanded_cycle02_20260618_185259_utc,active_probe_01587,coupled_full_random,high_amp_alignment,coverage_limited_sparse_failure,0.11666353046894073,0.07405440509319305,0.04260912537574768,1.5753759728692256,7.367401599884033,4.5604071617126465,2.8069944381713867,1.6155139965873637,7.667205810546875,1.7246322631835938,5.942573547363281,4.445704730348461,0.00395878404378891,0.03492122143507004,-0.030962437391281128,0.11336327542693726,16.03968620300293,13.807555198669434,2.232131004333496,1.161660118117695,0.5394856929779053,0.41100314259529114,0.12848255038261414,1.3126072213738011,1.2912375926971436,0.5000740885734558,0.7911635041236877,2.5820925782829756,35.75838088989258,23.209470748901367,12.548910140991211,1.5406805815072375,15.035409927368164,5.9332661628723145,9.10214376449585,2.5340865409768623
v13_active_12d_hole_search_expanded_cycle01_20260618_184220_utc,active_probe_00578,coupled_full_random,high_amp_alignment,dense_model_feature_loss_failure,0.11656307429075241,0.125287726521492,-0.008724652230739594,0.9303630732796244,8.158970832824707,8.588546752929688,-0.42957592010498047,0.9499826999301779,7.322563171386719,6.73211669921875,0.5904464721679688,1.087705917551383,0.03526940941810608,0.04612910747528076,-0.010859698057174683,0.7645803560583938,20.298486709594727,22.198884963989258,-1.9003982543945312,0.9143921752161276,0.10305319726467133,0.1982893943786621,-0.09523619711399078,0.5197110898824797,0.6913500428199768,0.3995983302593231,0.2917517125606537,1.7301124415893296,34.40833282470703,34.603858947753906,-0.195526123046875,0.9943495861735512,11.406028747558594,13.927743911743164,-2.5217151641845703,0.8189430262241978
v13_active_12d_hole_search_expanded_cycle03_20260618_190539_utc,active_probe_02443,coupled_full_random,high_amp_oblique,dense_model_feature_loss_failure,0.1164458766579628,0.10358501225709915,0.012860864400863647,1.1241575795631789,8.086260795593262,7.260276794433594,0.825984001159668,1.1137675634891695,5.9193572998046875,4.410530090332031,1.5088272094726562,1.3420965685689425,0.025125518441200256,0.049329087138175964,-0.024203568696975708,0.5093448895744013,17.55059242248535,15.368278503417969,2.182313919067383,1.1420011954222478,0.15658195316791534,0.09266633540391922,0.06391561776399612,1.6897393480102256,0.6265227198600769,0.38831934332847595,0.23820337653160095,1.6134213518436726,33.37647247314453,35.13545608520508,-1.7589836120605469,0.9499370775835404,18.419767379760742,18.022878646850586,0.39688873291015625,1.022021384080035
v13_active_12d_hole_search_expanded_cycle02_20260618_185259_utc,active_probe_04628,coupled_full_random,genetic_algorithm,coverage_limited_sparse_failure,0.11640258133411407,0.07782630622386932,0.03857627511024475,1.4956714121736567,7.636135578155518,5.234913349151611,2.4012222290039062,1.4586937870505645,3.3075485229492188,6.677665710449219,-3.3701171875,0.49531507960537213,0.02297985553741455,0.04616200923919678,-0.023182153701782227,0.4978088240990613,5.276712417602539,2.8127853870391846,2.4639270305633545,1.8759740582828297,0.5498224496841431,0.1792222112417221,0.37060023844242096,3.0678253876835715,0.3624268174171448,0.8265507221221924,-0.4641239047050476,0.4384810365740213,45.43949890136719,26.40064811706543,19.038850784301758,1.7211508861403675,15.74889850616455,12.980883598327637,2.768014907836914,1.2132377882345025
v13_active_12d_hole_search_expanded_cycle04_20260618_191721_utc,active_probe_05826,coupled_full_random,high_amp_oblique,coverage_limited_sparse_failure,0.11639875918626785,0.08925104886293411,0.02714771032333374,1.3041724514075506,7.872191905975342,6.050830364227295,1.8213615417480469,1.3010101807705592,31.174278259277344,20.08880615234375,11.085472106933594,1.5518233399668828,0.13132774829864502,0.09165418148040771,0.039673566818237305,1.4328615037243888,5.275931358337402,3.6526031494140625,1.6233282089233398,1.4444304903979914,0.300607830286026,0.18682529032230377,0.11378253996372223,1.6090317845481679,0.8724488615989685,0.9714962244033813,-0.09904736280441284,0.8980465797844556,38.739532470703125,30.035581588745117,8.703950881958008,1.2897879921599233,8.613729476928711,5.4208221435546875,3.1929073333740234,1.5890079491300713
v13_active_12d_hole_search_expanded_cycle01_20260618_184220_utc,active_probe_00478,coupled_full_random,high_amp_alignment,dense_model_feature_loss_failure,0.11636852473020554,0.1422610580921173,-0.025892533361911774,0.8179928245356803,7.609124660491943,9.11913776397705,-1.5100131034851074,0.8344127325885953,10.939422607421875,6.9933929443359375,3.9460296630859375,1.564251100216225,0.00501561164855957,0.0451904833316803,-0.04017487168312073,0.11098822758205443,16.046249389648438,25.32895278930664,-9.282703399658203,0.6335141260329891,0.5150408744812012,0.49530917406082153,0.01973170042037964,1.0398371390107881,0.6084691286087036,0.5224330425262451,0.0860360860824585,1.1646834696106274,26.452192306518555,29.342336654663086,-2.8901443481445312,0.9015025837185591,22.587690353393555,21.661888122558594,0.9258022308349609,1.042738759686919
v13_active_12d_hole_search_expanded_cycle02_20260618_185259_utc,active_probe_01956,coupled_full_random,genetic_algorithm,coverage_limited_sparse_failure,0.11631885915994644,0.129153311252594,-0.012834452092647552,0.9006262250021114,7.259464740753174,8.287858009338379,-1.028393268585205,0.8759156747827413,14.457252502441406,24.17794418334961,-9.720691680908203,0.5979521001788706,0.0870290994644165,0.1268167495727539,-0.0397876501083374,0.6862587139129324,11.204078674316406,8.962507247924805,2.2415714263916016,1.250105396222761,0.43167537450790405,0.26100024580955505,0.170675128698349,1.6539270802943462,1.5416680574417114,2.315661668777466,-0.7739936113357544,0.6657570396523522,22.72859764099121,23.97708511352539,-1.2484874725341797,0.9479299728627183,21.021774291992188,27.435012817382812,-6.413238525390625,0.7662389090874709
v13_active_12d_hole_search_expanded_cycle02_20260618_185259_utc,active_probe_00463,coupled_full_random,genetic_algorithm,coverage_limited_sparse_failure,0.11624529212713242,0.079095259308815,0.03715003281831741,1.4696872245310044,7.373220443725586,5.32657527923584,2.046645164489746,1.384232843280751,8.786224365234375,12.720596313476562,-3.9343719482421875,0.6907085288074112,0.006734803318977356,0.02195553481578827,-0.015220731496810913,0.30674740449202564,20.940692901611328,8.244850158691406,12.695842742919922,2.53985124029652,0.564826250076294,0.27135321497917175,0.2934730350971222,2.081516705522167,0.2624983489513397,0.2690293490886688,-0.0065310001373291016,0.9757238377171386,32.70711898803711,22.230937957763672,10.476181030273438,1.47124332091507,15.145085334777832,12.830648422241211,2.314436912536621,1.1803834721653408
v13_active_12d_hole_search_expanded_cycle03_20260618_190539_utc,active_probe_04271,coupled_full_random,genetic_algorithm,coverage_limited_sparse_failure,0.11618907749652863,0.09301912039518356,0.023169957101345062,1.2490881122387476,7.892308712005615,6.590003967285156,1.302304744720459,1.1976182034465392,5.183052062988281,2.78253173828125,2.4005203247070312,1.862710851301849,0.02221415564417839,0.014012295752763748,0.008201859891414642,1.585333055776883,10.057869911193848,14.28113079071045,-4.223260879516602,0.7042768572455245,0.3078436851501465,0.09002944827079773,0.21781423687934875,3.4193665635291888,0.13857263326644897,0.16982388496398926,-0.03125125169754028,0.8159784667264736,29.411102294921875,30.13495445251465,-0.7238521575927734,0.9759796498536811,25.690868377685547,11.12983226776123,14.561036109924316,2.308288908549138
v13_active_12d_hole_search_expanded_cycle02_20260618_185259_utc,active_probe_00483,coupled_full_random,genetic_algorithm,mixed_failure,0.11606952548027039,0.05643048509955406,0.059639040380716324,2.056858545084306,8.271098136901855,3.870978593826294,4.4001195430755615,2.1366943620130523,6.4514923095703125,5.48516845703125,0.9663238525390625,1.1761703145689837,0.05108630657196045,0.03892242908477783,0.012163877487182617,1.3125158879649623,7.601132869720459,2.070180892944336,5.530951976776123,3.6717240003648524,0.282305508852005,0.16279330849647522,0.11951220035552979,1.7341345996301651,0.23542892932891846,0.7031604051589966,-0.4677314758300781,0.33481539574982744,54.51239013671875,23.599637985229492,30.912752151489258,2.3098824723852496,5.507321834564209,2.602125406265259,2.90519642829895,2.1164705672155435
v13_active_12d_hole_search_v2_focused_sparse_20260618_030707_utc,active_probe_03507,coupled_full_random,genetic_algorithm,coverage_limited_sparse_failure,0.1160208061337471,0.12141977995634079,-0.005398973822593689,0.9555346433296534,8.07027530670166,8.467055320739746,-0.39678001403808594,0.9531383699518075,12.489131927490234,12.853351593017578,-0.36421966552734375,0.9716634480204213,0.004556372761726379,0.041704848408699036,-0.037148475646972656,0.10925283115945783,12.639941215515137,10.985698699951172,1.6542425155639648,1.1505814569237474,0.2737174928188324,0.1712464839220047,0.1024710088968277,1.598383140780273,0.5038279891014099,0.6842232942581177,-0.18039530515670776,0.7363502431581128,40.9923095703125,36.962989807128906,4.029319763183594,1.109009573744126,22.49026870727539,36.57736587524414,-14.08709716796875,0.6148684622064867
v13_active_12d_hole_search_v4_dense_alignment_bridge_20260618_032829_utc,active_probe_02551,coupled_full_random,genetic_algorithm,coverage_limited_sparse_failure,0.115979865193367,0.09750434011220932,0.018475525081157684,1.1894841302438004,7.241589069366455,6.7335357666015625,0.5080533027648926,1.0754511924158545,10.895492553710938,2.79541015625,8.100082397460938,3.897636462882096,0.030972082167863846,0.0004247017204761505,0.030547380447387695,72.92666988289987,18.411401748657227,14.415337562561035,3.9960641860961914,1.277209199490036,0.6714677810668945,0.23807407915592194,0.4333937019109726,2.82041532386703,0.21580323576927185,0.1266811639070511,0.08912207186222076,1.7035147855731079,29.472923278808594,32.042545318603516,-2.569622039794922,0.9198059325735577,7.849234580993652,9.207062721252441,-1.357828140258789,0.8525232007896996
v13_active_12d_hole_search_expanded_cycle04_20260618_191721_utc,active_probe_01592,coupled_full_random,high_amp_bridge,coverage_limited_sparse_failure,0.11591571569442749,0.1255291998386383,-0.009613484144210815,0.9234163512826619,7.273021697998047,8.055985450744629,-0.782963752746582,0.9028096863464157,19.044631958007812,23.167797088623047,-4.123165130615234,0.8220303331023221,0.011119455099105835,0.06161421537399292,-0.050494760274887085,0.18046898806731063,20.52947998046875,14.783523559570312,5.7459564208984375,1.3886729978644852,0.5777133703231812,0.5878907442092896,-0.010177373886108398,0.9826883243419712,0.2738533914089203,0.4028111696243286,-0.12895777821540833,0.6798555056562174,16.829618453979492,16.982145309448242,-0.15252685546875,0.9910183988719088,11.997708320617676,23.401811599731445,-11.40410327911377,0.5126828865144508
v13_active_12d_hole_search_v3_high_amp_alignment_20260618_031730_utc,active_probe_00773,coupled_full_random,genetic_algorithm,mixed_failure,0.11590926349163055,0.20282121002674103,-0.08691194653511047,0.5714849224908404,7.628153324127197,13.69965648651123,-6.071503162384033,0.556813474238418,9.150924682617188,14.8121337890625,-5.6612091064453125,0.6177992187306846,0.03703813627362251,0.05235384777188301,-0.015315711498260498,0.707457767669831,14.568227767944336,21.709909439086914,-7.141681671142578,0.6710404669729039,0.5181804895401001,0.4633735418319702,0.05480694770812988,1.1182781120636451,0.21409961581230164,0.6154636740684509,-0.4013640582561493,0.34786718507206293,29.27828025817871,36.414913177490234,-7.136632919311523,0.8040189500239421,16.828235626220703,56.47584533691406,-39.64760971069336,0.29797226629950657
v13_active_12d_hole_search_expanded_cycle01_20260618_184220_utc,active_probe_04058,coupled_full_random,high_amp_alignment,coverage_limited_sparse_failure,0.1158827543258667,0.11175656318664551,0.004126191139221191,1.036921242221184,7.52699089050293,7.233017444610596,0.293973445892334,1.0406432651578046,2.5520172119140625,0.2434539794921875,2.308563232421875,10.482544656847383,0.03114159405231476,0.04541902244091034,-0.014277428388595581,0.6856509096564031,24.886629104614258,26.666301727294922,-1.779672622680664,0.9332613633161198,0.3707140386104584,0.4314398169517517,-0.060725778341293335,0.8592485534359376,0.8486648201942444,0.2600938081741333,0.5885710120201111,3.262918199213961,26.633068084716797,29.53650665283203,-2.9034385681152344,0.9017000012140283,20.515905380249023,15.721631050109863,4.79427433013916,1.3049476428277877
