active_probe_id,proposal_mode,sweep_label,sampling_relative_angle_bin,nn_distance_12d,overall_abs_error,weighted_abs_error,failure_class,C1_abs_error,C3_abs_error,A1_vector_error,B2_vector_error,A2_vector_error,S3_vector_error,A3_vector_error,true_S3_amp,true_A3_amp,true_B2_amp,relative_angle_A3_S3,relative_angle_B2_S3,relative_angle_A3_S3_category,relative_angle_B2_S3_category
active_probe_02758,residual_jitter,coupled_full_random,A1_S3:aligned_or_anti_aligned;B2_S3:orthogonal;A3_S3:orthogonal,0.7624423503875732,2.141383409500122,0.03148163855075836,not_top_failure,2.864184856414795,0.009622693061828613,1.586110234260559,0.1305081695318222,0.08202958106994629,14.265058517456055,2.581376075744629,53.78899383544922,100.0,2.0478687286376953,109.30986860757577,83.81896471226145,orthogonal,orthogonal
active_probe_02759,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:aligned_or_anti_aligned,1.068707823753357,1.113214135169983,0.022455476224422455,not_top_failure,0.24341583251953125,0.015124261379241943,1.3882725238800049,0.26391705870628357,0.10347018390893936,5.01104736328125,3.774592161178589,92.27105712890625,93.59841918945312,3.0,-10.705571106784703,82.69714927858064,aligned_or_anti_aligned,orthogonal
active_probe_02760,genetic_algorithm,coupled_full_random,A1_S3:orthogonal;B2_S3:anti_aligned;A3_S3:anti_aligned,0.9783734679222107,2.3539369106292725,0.03575611114501953,not_top_failure,4.015892028808594,0.013405829668045044,5.26046895980835,0.12290473282337189,0.12623430788516998,9.607771873474121,5.611367225646973,99.74427032470703,98.87960052490234,2.583876371383667,164.942626589454,161.52746092983284,anti_aligned,anti_aligned
active_probe_02761,far_nn,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:orthogonal,0.7738552093505859,0.8081300258636475,0.014120250940322876,not_top_failure,0.28975677490234375,0.00593942403793335,1.375705361366272,0.08399093151092529,0.22011707723140717,2.9190027713775635,2.721451997756958,99.1114273071289,40.57741165161133,1.895352840423584,73.33160456425563,-81.24429904333844,orthogonal,orthogonal
active_probe_02762,far_nn,coupled_full_random,A1_S3:oblique;B2_S3:aligned_or_anti_aligned;A3_S3:oblique,0.6357898712158203,1.114942193031311,0.024065708741545677,not_top_failure,2.2082862854003906,0.018820971250534058,1.72982656955719,0.33523425459861755,0.2677377760410309,4.540998458862305,2.4187891483306885,0.8516373038291931,96.26812744140625,2.516425609588623,-37.91744514747123,20.498269459881215,oblique,aligned_or_anti_aligned
active_probe_02763,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:oblique;A3_S3:oblique,1.0675439834594727,2.6514406204223633,0.03995124250650406,not_top_failure,1.9804611206054688,0.012091636657714844,2.361398696899414,0.10543409734964371,0.3839624524116516,13.32413387298584,11.368040084838867,99.74427032470703,100.0,2.8512580394744873,-45.43550302113516,64.80525545981152,oblique,oblique
active_probe_02764,far_nn,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:orthogonal,0.6901421546936035,0.9800040125846863,0.014321362599730492,not_top_failure,3.7409515380859375,0.003491997718811035,0.686138927936554,0.027584508061408997,0.20380271971225739,3.167003870010376,1.7893339395523071,74.48058319091797,93.50528717041016,0.4328427314758301,87.54498748239376,-92.50822585652986,orthogonal,orthogonal
active_probe_02765,genetic_algorithm,coupled_full_random,A1_S3:aligned_or_anti_aligned;B2_S3:orthogonal;A3_S3:oblique,1.0994179248809814,2.437377691268921,0.03745793551206589,not_top_failure,5.147548675537109,0.005785822868347168,1.0791772603988647,0.1170022189617157,0.31078895926475525,4.87975549697876,12.743348121643066,97.79412841796875,85.42878723144531,3.0,133.6150739418252,-94.05554497350467,oblique,orthogonal
active_probe_02766,sobol_lhs,coupled_full_random,A1_S3:oblique;B2_S3:oblique;A3_S3:oblique,0.7145253419876099,0.5274879932403564,0.010394163429737091,not_top_failure,1.0024566650390625,0.01837337017059326,0.795212984085083,0.05498028174042702,0.3270294964313507,0.9961692690849304,1.9339452981948853,76.2553939819336,23.531532287597656,0.7804499268531799,152.2331142754299,127.52274930302349,oblique,oblique
active_probe_02767,sobol_lhs,coupled_full_random,A1_S3:oblique;B2_S3:anti_aligned;A3_S3:aligned_or_anti_aligned,0.7113514542579651,1.5953975915908813,0.021925063803792,not_top_failure,0.4164924621582031,0.001881241798400879,0.9863877892494202,0.017766855657100677,0.13769711554050446,8.908514022827148,3.4301204681396484,7.2476372718811035,81.30693054199219,0.3514901101589203,-4.4345146056490705,179.98801163345183,aligned_or_anti_aligned,anti_aligned
