active_probe_id,proposal_mode,sweep_label,sampling_relative_angle_bin,nn_distance_12d,overall_abs_error,weighted_abs_error,failure_class,C1_abs_error,C3_abs_error,A1_vector_error,B2_vector_error,A2_vector_error,S3_vector_error,A3_vector_error,true_S3_amp,true_A3_amp,true_B2_amp,relative_angle_A3_S3,relative_angle_B2_S3,relative_angle_A3_S3_category,relative_angle_B2_S3_category
active_probe_00167,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,1.0506508350372314,17.564651489257812,0.2745485305786133,coverage_limited_sparse_failure,21.025840759277344,0.019345592707395554,31.07195472717285,1.616682767868042,0.7430502772331238,42.17245101928711,89.30287170410156,100.0,100.0,3.0,55.74800240911054,92.65400534828046,oblique,orthogonal
active_probe_02061,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,1.147357702255249,17.676347732543945,0.2733273208141327,coverage_limited_sparse_failure,24.94908905029297,0.008159659802913666,31.684326171875,1.5777509212493896,0.6952279806137085,43.49745178222656,86.46442413330078,100.0,100.0,3.0,57.95501997360458,89.70467685822013,oblique,orthogonal
active_probe_02430,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,1.0978115797042847,17.48133659362793,0.27076318860054016,coverage_limited_sparse_failure,26.852127075195312,0.024676024913787842,33.03935623168945,1.482322335243225,0.9657734036445618,50.28558349609375,68.93089294433594,94.94503021240234,100.0,3.0,59.69071234585908,96.596715285029,oblique,orthogonal
active_probe_00498,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,1.048561930656433,17.401594161987305,0.2691730856895447,coverage_limited_sparse_failure,24.716861724853516,0.008416995406150818,34.913326263427734,1.5469493865966797,0.8815146088600159,52.80900955200195,67.14019012451172,100.0,95.37459564208984,2.849355459213257,57.95501997360458,101.6360943553318,oblique,orthogonal
active_probe_01209,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,1.0567322969436646,17.1759033203125,0.2688156068325043,coverage_limited_sparse_failure,21.011756896972656,0.01875249668955803,30.017385482788086,1.6075053215026855,0.737975537776947,40.79799270629883,88.47956085205078,96.40507507324219,100.0,3.0,57.95501849446947,89.70467537908502,oblique,orthogonal
active_probe_04009,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,1.043619990348816,17.18428611755371,0.2682327628135681,coverage_limited_sparse_failure,16.662948608398438,0.021612565964460373,30.787254333496094,1.5434298515319824,0.7738385796546936,43.629798889160156,85.05879211425781,89.94672393798828,95.37459564208984,2.871145248413086,56.674403388035785,88.42406200148338,oblique,orthogonal
active_probe_05155,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,1.085796594619751,16.9860782623291,0.265995055437088,coverage_limited_sparse_failure,20.416057586669922,0.016985487192869186,28.216459274291992,1.572603702545166,0.7144393920898438,38.87386703491211,88.62367248535156,96.40507507324219,100.0,3.0,57.95501849446947,89.70467537908502,oblique,orthogonal
active_probe_05426,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,1.0455045700073242,17.250213623046875,0.2656494081020355,coverage_limited_sparse_failure,18.195510864257812,0.0050202906131744385,30.87950325012207,1.4014092683792114,0.8772913217544556,59.65840148925781,52.347434997558594,100.0,94.71315002441406,3.0,62.80116054937662,99.70716348854648,oblique,orthogonal
active_probe_03114,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:anti_aligned;A3_S3:aligned_or_anti_aligned,1.2409193515777588,17.844968795776367,0.2652207016944885,coverage_limited_sparse_failure,7.6771087646484375,0.0171499140560627,44.855682373046875,0.6990775465965271,0.21477119624614716,58.419681549072266,58.833580017089844,86.89363098144531,100.0,2.721100330352783,17.565766548460857,-176.33339071452923,aligned_or_anti_aligned,anti_aligned
active_probe_00631,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,1.108963966369629,16.948076248168945,0.264265239238739,coverage_limited_sparse_failure,15.431884765625,0.024370919913053513,30.18960189819336,1.488582730293274,0.7099744081497192,42.07326889038086,85.74461364746094,89.94672393798828,95.37459564208984,2.871145248413086,56.674403388035785,89.20390302128123,oblique,orthogonal
active_probe_01953,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:orthogonal;A3_S3:oblique,0.983066976070404,16.999910354614258,0.26321470737457275,coverage_limited_sparse_failure,20.613304138183594,0.018097981810569763,34.47423553466797,1.487768530845642,1.0128173828125,55.7721061706543,60.06431579589844,96.40507507324219,100.0,3.0,57.95501849446947,98.85667001561319,oblique,orthogonal
