split,row_key,row_index,sweep_label,dataset_version,nn_distance_12d,overall_abs_error,weighted_abs_error,C1_abs_error,C3_abs_error,A1_vector_error,B2_vector_error,A2_vector_error,S3_vector_error,A3_vector_error,true_S3_amp,true_A3_amp,true_B2_amp,relative_angle_A3_S3,relative_angle_B2_S3,nn_distance_quartile
stress,350831eccf6fc85afd7a,551081,coupled_full_random,enhanced_v12_benchmark_v2,0.6694213151931763,5.624600887298584,0.08287914097309113,4.519989013671875,0.01133573055267334,9.731974408857226,0.30987307112846624,0.16186086754541656,39.68145652964661,4.286123737168122,83.74910111513941,38.24065892668964,2.5327802688383927,108.06645017421897,44.3497316671143,q4_farthest
stress,7c5e972e6b173bc803d7,572275,coupled_full_random,enhanced_v12_benchmark_v2,0.6827608346939087,4.87755823135376,0.08201543241739273,13.502777099609375,0.029582619667053223,4.27191719544609,0.4099367919495041,1.5677292390828328,14.165361818593,14.538271953257608,35.03906604560505,53.87120745696872,0.8708670796833727,41.92837789711922,-120.55698121018546,q4_farthest
blind,6ff3bbb54073a1fdf707,501393,coupled_full_random,enhanced_v12_benchmark_v2,0.6820074319839478,4.5795440673828125,0.08090651035308838,0.16378021240234375,0.004473268985748291,11.272432719614008,0.6366331813821972,0.38544933920271734,16.532306816814938,16.660461625388518,48.46606701161049,99.81571180121747,2.076412766451406,-114.35114890166074,-53.76178249338584,q4_farthest
blind,86564ab955e18b7b781c,524331,coupled_full_random,enhanced_v12_benchmark_v2,0.530093789100647,5.818510055541992,0.08063121140003204,4.699607849121094,0.03854656219482422,5.713749961709994,0.15699907944070818,0.12675210427259997,38.814521819534505,1.7411012610659584,37.21882596791622,28.886658639792895,2.7271378134634454,-51.48549586998158,28.547586454578493,q4_farthest
stress,80d444f2e85a960a6101,517077,coupled_full_random,enhanced_v12_benchmark_v2,0.7732272148132324,5.431093692779541,0.08019446581602097,6.569374084472656,0.07477374374866486,10.9067549814758,0.16759886017505266,0.0898998541760163,20.76333359655662,9.711886481821422,22.880352904045218,75.73542984884766,1.8538797104078555,76.57829031085339,75.34395546771299,q4_farthest
stress,05a77fcf4375f6afad80,560157,coupled_full_random,enhanced_v12_benchmark_v2,0.5544279217720032,5.498093128204346,0.07923875004053116,2.9295806884765625,0.004230618476867676,8.056172452253755,0.25648633867033926,0.356488217413804,32.096162824637936,4.724669322083572,72.45832400567355,79.87804470907227,1.3796006910957288,87.84153078661586,89.40089757370254,q4_farthest
blind,d5fd7a049788ad6bf569,501953,coupled_full_random,enhanced_v12_benchmark_v2,0.47962167859077454,5.2873148918151855,0.0790894627571106,7.430782318115234,0.04969143867492676,7.292999420627917,0.3288541436011285,0.07669471073071381,30.44327088383145,4.538593055606236,91.73086922213683,31.585184338246016,1.9419855592077582,127.70094283589435,98.19853284220721,q4_farthest
stress,fe01f6fdc31c7707bb84,5132,coupled_full_random,parent_cached_dataset,0.41280052065849304,5.762526035308838,0.07896892726421356,1.1779594421386719,0.021918416023254395,6.459620439355086,0.13466591990530602,0.08144277042195279,41.24557313226622,1.7257785387730769,0.0,61.79784193046328,2.8795072795855976,132.96671318361615,110.8540399458002,q4_farthest
blind,28ab7df5009a9826a678,534868,coupled_full_random,enhanced_v12_benchmark_v2,0.781642496585846,5.485300540924072,0.07858574390411377,3.7572689056396484,0.033989787101745605,4.684699305353685,0.08197338600416855,0.763439915455294,27.887838927160697,10.711418533764983,97.68712488394092,96.74702123343536,1.7325303897265119,-93.08030157773493,-90.70193615292902,q4_farthest
blind,c8d6326ad27495b14124,534864,coupled_full_random,enhanced_v12_benchmark_v2,0.718491792678833,4.797580242156982,0.07830222696065903,2.4849624633789062,0.027940720319747925,15.418243340901107,0.35730571863675553,0.4949140197122999,10.635968582013467,18.92999701120843,45.96122735514887,95.59150154713387,1.4987826535940298,10.408886334034094,-11.335509722188533,q4_farthest
blind,23ae45ac8012efadd687,555664,coupled_full_random,enhanced_v12_benchmark_v2,0.5309514403343201,5.687373638153076,0.07805196195840836,7.896997451782227,0.03740823268890381,7.228190523748711,0.0873204707089264,0.14428432703787042,33.88627125620174,3.23977965141343,74.88161758868176,82.78839838021737,0.7421367289661165,-146.9639675929486,-22.03521039940381,q4_farthest
stress,ca131ced3f3cfb15a52a,537689,coupled_full_random,enhanced_v12_benchmark_v2,0.7210772633552551,5.495828151702881,0.07766632735729218,0.9130783081054688,0.00914609432220459,5.357328368996861,0.15744702730157414,0.40571842448420836,34.36557022212058,6.892273027882967,75.46584531569023,86.57344125076288,1.6288472863810401,90.38772415584185,-125.6644980173865,q4_farthest
stress,498182771665d23dab62,572909,coupled_full_random,enhanced_v12_benchmark_v2,0.5907739400863647,5.326157093048096,0.07704019546508789,5.336967468261719,0.02521371841430664,5.534749663598658,0.19465884523891575,0.44621032976990704,28.898240391811175,6.822050084456142,94.08470382934078,47.86557317723838,0.614484268460515,-121.70270587927683,125.02967799013311,q4_farthest
blind,9db7e6d4d027e1fca082,571932,coupled_sparse_random,enhanced_v12_benchmark_v2,0.6395553350448608,5.134677886962891,0.07649437338113785,17.84624481201172,0.07887494564056396,2.605424800184927,0.33999440473549225,0.07717867121342606,32.57758016951338,1.061143020833546,87.74767539011425,0.0,2.971558615646431,-179.03734531699573,-148.98803093639603,q4_farthest
stress,ab3c947a14a39a3ed82d,559028,coupled_sparse_random,enhanced_v12_benchmark_v2,0.4134938418865204,5.626497268676758,0.07537207752466202,6.610389709472656,0.0421600341796875,9.000518179950815,0.013923727427583582,0.1037024048312296,38.0912441058679,2.053961923316452,84.39678460009993,0.0,0.0,-118.51960358878264,-118.51960358878264,q4_farthest
blind,9d5faca6669764234f1a,526542,coupled_full_random,enhanced_v12_benchmark_v2,0.7441191077232361,5.172184467315674,0.07480517029762268,7.837242126464844,0.03832180052995682,12.377994093391314,0.06955853624158607,0.39279810202497,16.867370001487398,12.344284264291712,41.007089079558455,83.54436746866809,1.996368394014429,149.26389370193237,-57.253013932510285,q4_farthest
stress,61e843c5d1f394fb68fe,569056,coupled_full_random,enhanced_v12_benchmark_v2,0.7241635918617249,5.31007194519043,0.07435210794210434,6.3068084716796875,0.03997194766998291,2.245699692586045,0.2102711774676564,0.05431449786333053,36.804090882375164,2.1537247839899054,70.68110934780651,69.09065262937104,0.6855059447484637,36.39642343074857,-79.13891253443634,q4_farthest
stress,fe58971c48ff101903bb,536341,coupled_full_random,enhanced_v12_benchmark_v2,0.4693108797073364,5.286012172698975,0.07427506893873215,2.1421127319335938,0.011704564094543457,6.716651966417333,0.2021843980154445,0.06347376188866286,32.5808736200184,5.706539560790595,92.78063253933111,9.47203690516211,1.2510807773443549,-77.15283765570047,-150.1220423119674,q4_farthest
blind,0ceeabac095b264b7ef9,520216,coupled_full_random,enhanced_v12_benchmark_v2,0.6873683333396912,4.766598224639893,0.07389825582504272,8.351654052734375,0.04751347005367279,7.263485467925773,0.3785929369631334,0.06162048699729239,25.118416447023975,5.434105969067271,77.9006237588343,73.67664927995976,2.203291366144238,-152.77861715830943,-9.889404911837232,q4_farthest
stress,14f6bfe8e423e22e79e3,544453,coupled_full_random,enhanced_v12_benchmark_v2,0.603879451751709,4.88647985458374,0.07339583337306976,7.461786270141602,0.0602574348449707,3.7777790691940805,0.2143790851595261,0.8638456063825322,31.55948540340423,2.902702555366146,85.8329954151399,61.88370898304958,2.34544539413032,-171.54805276151822,-34.78826273488838,q4_farthest
stress,4780cb99ffb6da95205a,513184,coupled_sparse_random,enhanced_v12_benchmark_v2,0.609450101852417,5.223041534423828,0.07339455932378769,3.9716687202453613,0.0051271915435791016,9.647989563570937,0.11727614959460446,0.06855933589549171,26.623829435403024,8.093210833660057,92.13341826032176,0.0,1.5786785400511254,45.68162588358817,49.399893301037594,q4_farthest
blind,2e4d0835407c6ece337a,508949,coupled_full_random,enhanced_v12_benchmark_v2,0.4564943313598633,5.073088645935059,0.07263371348381042,1.50439453125,0.0070334672927856445,6.64204174593682,0.18852547117218502,0.43825771504684585,32.85357087324526,2.5011945634136237,47.909817868493555,99.16499585992823,1.1214468492905245,24.25972991592016,63.597541138400345,q4_farthest
blind,00fc78ce169d700a9237,567674,coupled_full_random,enhanced_v12_benchmark_v2,0.515548586845398,5.050719738006592,0.07250857353210449,11.38390827178955,0.06608140468597412,3.1023346479920852,0.23196946557318437,0.07245520163834268,29.179902154382436,3.811341475856043,89.2453255424518,18.055936716974703,2.493716660593858,154.17149875847946,65.06578292302237,q4_farthest
blind,5e5edaf35bead871b860,526951,coupled_sparse_random,enhanced_v12_benchmark_v2,0.15999649465084076,4.561607837677002,0.07236756384372711,15.539573669433594,0.0901564359664917,4.339936479353531,0.3018231390042745,1.0185716109469793,19.567892311100582,7.03180711073576,13.606521526783775,0.0,0.0,8.606010809315762,8.606010809315762,q3
blind,c370992fd5aa9f326a06,562327,coupled_sparse_random,enhanced_v12_benchmark_v2,0.43573740124702454,5.271862030029297,0.07228480279445648,3.0029709339141846,0.01184988021850586,7.1036760546617606,0.10010711272489059,0.17847352956444,34.13379073772931,1.3874600840197262,87.1197139726944,0.0,1.1778615396403642,138.3519205013211,36.29805689332994,q4_farthest
