split,row_key,row_index,sweep_label,dataset_version,nn_distance_12d,overall_abs_error,weighted_abs_error,C1_abs_error,C3_abs_error,A1_vector_error,B2_vector_error,A2_vector_error,S3_vector_error,A3_vector_error,true_S3_amp,true_A3_amp,true_B2_amp,relative_angle_A3_S3,relative_angle_B2_S3,nn_distance_quartile
blind,65c962a8ad6a48c2085e,550625,coupled_full_random,enhanced_v12_benchmark_v2,0.6253880262374878,1.3774076700210571,0.023027857765555382,3.147336959838867,0.010007500648498535,0.7428936117489952,0.13839838534429863,0.3391392234885339,3.6661596871877786,7.291880772526495,62.574861837558934,91.40421792826716,2.4312112282171934,-158.1709558963079,-171.49734444726403,q4_farthest
blind,b39170fca68579cb7067,509316,coupled_full_random,enhanced_v12_benchmark_v2,0.5382874011993408,1.2889176607131958,0.023023761808872223,1.3775215148925781,0.001452326774597168,0.781562772601846,0.1853602889498879,0.23366569350582195,3.520905215827037,7.223583717344472,21.704468709149207,78.19653750470302,2.3085098945848244,176.69285261730516,-63.520792505524796,q4_farthest
blind,2ada55cc3be57e1bb6cb,522549,coupled_full_random,enhanced_v12_benchmark_v2,0.4902774393558502,1.3694329261779785,0.023023713380098343,1.8330764770507812,0.01832711696624756,1.547508295787124,0.15262521950717173,0.0428123956061791,2.857991391823559,7.39253331548813,79.33316518185127,90.76972388631728,0.2553668690764308,-84.44140655662186,-20.09326308207517,q4_farthest
blind,b05f55e80581c68cbe79,854,coupled_full_random,parent_cached_dataset,0.3829236328601837,1.5943938493728638,0.023021765053272247,2.8256301879882812,0.0029331445693969727,1.9599916570057423,0.052558923309298185,0.1026088217425387,6.402072640501928,3.27030609724876,61.190696438866524,35.71775978102316,0.188116586019352,96.97669941881293,32.49175700430982,q4_farthest
blind,2745f67fa4d29d1b9660,9207,coupled_A1_A2_B2_random,parent_cached_dataset,0.5436651110649109,1.479121208190918,0.023019464686512947,0.48160696029663086,0.013815969228744507,4.487176237094264,0.058116453996702726,0.13922359525297998,4.432611037045964,3.360468002402959,0.0,0.0,2.9210095958948306,0.0,2.6001095492163984,q4_farthest
blind,c2485be7da2c754a301f,557870,coupled_full_random,enhanced_v12_benchmark_v2,0.6482910513877869,1.4078201055526733,0.023011820390820503,8.000747680664062,0.010378718376159668,1.2288170368660158,0.12779636318717,0.17765849369930012,0.8719226471972872,4.085031892743669,79.05016137682377,98.83582899574415,2.597662242926293,-26.717341509563425,144.38693236319313,q4_farthest
stress,29ba6db235e2e9d87087,545193,coupled_full_random,enhanced_v12_benchmark_v2,0.6548222303390503,1.4360874891281128,0.023004435002803802,3.1287918090820312,0.0022507905960083008,0.7477094834403076,0.1145846728777858,0.3701144850396736,3.460413833008461,6.946252518266105,90.40101684636996,84.67622136945053,1.5535905008201811,-33.77490568591756,93.2423630707666,q4_farthest
blind,812c388a4184804f8abd,508728,coupled_full_random,enhanced_v12_benchmark_v2,0.6172149181365967,1.3867629766464233,0.02299458160996437,2.1983184814453125,0.005509734153747559,2.8810992856770854,0.17337853500224681,0.15053182392496736,6.479777075686756,2.8502697190150648,89.52564158529518,93.52124398451343,2.591340452378696,68.63555882496163,128.81223056440479,q4_farthest
stress,3da47e84ab84fa4394c6,5001,coupled_full_random,parent_cached_dataset,0.48129597306251526,1.228122591972351,0.022992489859461784,2.6701812744140625,0.015873312950134277,1.7174148662459199,0.22162836738951386,0.15224849664886897,3.696098364608565,3.4065329730417244,63.63982487961197,51.5818242924092,1.2548526106445057,-151.34652055136735,-163.2494502786168,q4_farthest
blind,07176aa7784bec45e35a,531075,coupled_full_random,enhanced_v12_benchmark_v2,0.4866483211517334,1.611236572265625,0.022986475378274918,0.554443359375,0.01329338550567627,1.276148281605341,0.07049784997941842,0.07292690505432908,10.737350255055306,1.6180829278184687,53.268761626684714,59.59544841969917,0.6803179171008766,-56.68169059849657,-128.0425540961948,q4_farthest
